Cross Validation data sets
581742,Test group:8,Total correct:,0.9707602339181286,Bad correct:,25/26,Good correct:,141/145
583281,Test group:9,Total correct:,0.9883040935672515,Bad correct:,26/26,Good correct:,143/145
584820,Test group:10,Total correct:,0.9590643274853801,Bad correct:,22/26,Good correct:,142/145
586359,Test group:1,Total correct:,0.9590643274853801,Bad correct:,19/26,Good correct:,145/145
587898,Test group:2,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
589437,Test group:3,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
590976,Test group:4,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
592515,Test group:5,Total correct:,0.9707602339181286,Bad correct:,21/26,Good correct:,145/145
594054,Test group:6,Total correct:,0.9707602339181286,Bad correct:,21/26,Good correct:,145/145
595593,Test group:7,Total correct:,0.9707602339181286,Bad correct:,24/26,Good correct:,142/145
597132,Test group:8,Total correct:,0.9590643274853801,Bad correct:,19/26,Good correct:,145/145
598671,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
600210,Test group:10,Total correct:,0.9649122807017544,Bad correct:,23/26,Good correct:,142/145
601749,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
603288,Test group:2,Total correct:,0.9532163742690059,Bad correct:,19/26,Good correct:,144/145
604827,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
606366,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
607905,Test group:5,Total correct:,0.9824561403508771,Bad correct:,23/26,Good correct:,145/145
609444,Test group:6,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
610983,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
612522,Test group:8,Total correct:,0.9590643274853801,Bad correct:,19/26,Good correct:,145/145
614061,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
615600,Test group:10,Total correct:,0.9590643274853801,Bad correct:,23/26,Good correct:,141/145
617139,Test group:1,Total correct:,0.9590643274853801,Bad correct:,19/26,Good correct:,145/145
618678,Test group:2,Total correct:,0.9707602339181286,Bad correct:,24/26,Good correct:,142/145
620217,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
621756,Test group:4,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
623295,Test group:5,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
624834,Test group:6,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
626373,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
627912,Test group:8,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
629451,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
630990,Test group:10,Total correct:,0.9590643274853801,Bad correct:,22/26,Good correct:,142/145
632529,Test group:1,Total correct:,0.9590643274853801,Bad correct:,19/26,Good correct:,145/145
634068,Test group:2,Total correct:,0.9649122807017544,Bad correct:,24/26,Good correct:,141/145
635607,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
637146,Test group:4,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
638685,Test group:5,Total correct:,0.9649122807017544,Bad correct:,20/26,Good correct:,145/145
640224,Test group:6,Total correct:,0.9707602339181286,Bad correct:,21/26,Good correct:,145/145
641763,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
643302,Test group:8,Total correct:,0.9649122807017544,Bad correct:,25/26,Good correct:,140/145
644841,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
646380,Test group:10,Total correct:,0.9649122807017544,Bad correct:,22/26,Good correct:,143/145
647919,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
649458,Test group:2,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
650997,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
652536,Test group:4,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
654075,Test group:5,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
655614,Test group:6,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
657153,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
658692,Test group:8,Total correct:,0.9590643274853801,Bad correct:,25/26,Good correct:,139/145
660231,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
661770,Test group:10,Total correct:,0.9590643274853801,Bad correct:,23/26,Good correct:,141/145
663309,Test group:1,Total correct:,0.9473684210526315,Bad correct:,22/26,Good correct:,140/145
664848,Test group:2,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
666387,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
667926,Test group:4,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
669465,Test group:5,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
671004,Test group:6,Total correct:,0.9883040935672515,Bad correct:,26/26,Good correct:,143/145
672543,Test group:7,Total correct:,0.9649122807017544,Bad correct:,20/26,Good correct:,145/145
674082,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
675621,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
677160,Test group:10,Total correct:,0.935672514619883,Bad correct:,23/26,Good correct:,137/145
678699,Test group:1,Total correct:,0.9707602339181286,Bad correct:,21/26,Good correct:,145/145
680238,Test group:2,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
681777,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
683316,Test group:4,Total correct:,0.9824561403508771,Bad correct:,23/26,Good correct:,145/145
684855,Test group:5,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
686394,Test group:6,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
687933,Test group:7,Total correct:,0.9824561403508771,Bad correct:,23/26,Good correct:,145/145
689472,Test group:8,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
691011,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
692550,Test group:10,Total correct:,0.9649122807017544,Bad correct:,23/26,Good correct:,142/145
694089,Test group:1,Total correct:,0.9649122807017544,Bad correct:,22/26,Good correct:,143/145
695628,Test group:2,Total correct:,0.935672514619883,Bad correct:,20/26,Good correct:,140/145
697167,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
698706,Test group:4,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
700245,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
701784,Test group:6,Total correct:,0.9766081871345029,Bad correct:,26/26,Good correct:,141/145
703323,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
704862,Test group:8,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
706401,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
707940,Test group:10,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
709479,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
711018,Test group:2,Total correct:,0.9707602339181286,Bad correct:,24/26,Good correct:,142/145
712557,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
714096,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
715635,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
717174,Test group:6,Total correct:,0.9766081871345029,Bad correct:,26/26,Good correct:,141/145
718713,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
720252,Test group:8,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
721791,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
723330,Test group:10,Total correct:,0.9590643274853801,Bad correct:,22/26,Good correct:,142/145
724869,Test group:1,Total correct:,0.9707602339181286,Bad correct:,21/26,Good correct:,145/145
726408,Test group:2,Total correct:,0.9590643274853801,Bad correct:,20/26,Good correct:,144/145
727947,Test group:3,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
729486,Test group:4,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
731025,Test group:5,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
732564,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
734103,Test group:7,Total correct:,0.9532163742690059,Bad correct:,24/26,Good correct:,139/145
735642,Test group:8,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
737181,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
738720,Test group:10,Total correct:,0.9649122807017544,Bad correct:,23/26,Good correct:,142/145
740259,Test group:1,Total correct:,0.9649122807017544,Bad correct:,20/26,Good correct:,145/145
741798,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
743337,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
744876,Test group:4,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
746415,Test group:5,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
747954,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
749493,Test group:7,Total correct:,0.9649122807017544,Bad correct:,24/26,Good correct:,141/145
751032,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
752571,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
754110,Test group:10,Total correct:,0.9649122807017544,Bad correct:,22/26,Good correct:,143/145
755649,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
757188,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
758727,Test group:3,Total correct:,0.9649122807017544,Bad correct:,21/26,Good correct:,144/145
760266,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
761805,Test group:5,Total correct:,0.9473684210526315,Bad correct:,25/26,Good correct:,137/145
763344,Test group:6,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
764883,Test group:7,Total correct:,0.9707602339181286,Bad correct:,24/26,Good correct:,142/145
766422,Test group:8,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
767961,Test group:9,Total correct:,0.9824561403508771,Bad correct:,26/26,Good correct:,142/145
769500,Test group:10,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
771039,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
772578,Test group:2,Total correct:,0.9590643274853801,Bad correct:,20/26,Good correct:,144/145
774117,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
775656,Test group:4,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
777195,Test group:5,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
778734,Test group:6,Total correct:,0.9766081871345029,Bad correct:,26/26,Good correct:,141/145
780273,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
781812,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
783351,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
784890,Test group:10,Total correct:,0.9649122807017544,Bad correct:,22/26,Good correct:,143/145
786429,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
787968,Test group:2,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
789507,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
791046,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
792585,Test group:5,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
794124,Test group:6,Total correct:,0.9824561403508771,Bad correct:,26/26,Good correct:,142/145
795663,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
797202,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
798741,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
800280,Test group:10,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
801819,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
803358,Test group:2,Total correct:,0.9590643274853801,Bad correct:,20/26,Good correct:,144/145
804897,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
806436,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
807975,Test group:5,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
809514,Test group:6,Total correct:,0.9883040935672515,Bad correct:,26/26,Good correct:,143/145
811053,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
812592,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
814131,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
815670,Test group:10,Total correct:,0.9649122807017544,Bad correct:,23/26,Good correct:,142/145
817209,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
818748,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
820287,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
821826,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
823365,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
824904,Test group:6,Total correct:,0.9824561403508771,Bad correct:,26/26,Good correct:,142/145
826443,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
827982,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
829521,Test group:9,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
831060,Test group:10,Total correct:,0.9649122807017544,Bad correct:,23/26,Good correct:,142/145
832599,Test group:1,Total correct:,0.935672514619883,Bad correct:,22/26,Good correct:,138/145
834138,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
835677,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
837216,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
838755,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
840294,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
841833,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
843372,Test group:8,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
844911,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
846450,Test group:10,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
847989,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
849528,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
851067,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
852606,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
854145,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
855684,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
857223,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
858762,Test group:8,Total correct:,0.9590643274853801,Bad correct:,26/26,Good correct:,138/145
860301,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
861840,Test group:10,Total correct:,0.9473684210526315,Bad correct:,23/26,Good correct:,139/145
863379,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
864918,Test group:2,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
866457,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
867996,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
869535,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
871074,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
872613,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
874152,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
875691,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
877230,Test group:10,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
878769,Test group:1,Total correct:,0.9707602339181286,Bad correct:,21/26,Good correct:,145/145
880308,Test group:2,Total correct:,0.9590643274853801,Bad correct:,21/26,Good correct:,143/145
881847,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
883386,Test group:4,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
884925,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
886464,Test group:6,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
888003,Test group:7,Total correct:,0.9649122807017544,Bad correct:,24/26,Good correct:,141/145
889542,Test group:8,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
891081,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
892620,Test group:10,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
894159,Test group:1,Total correct:,0.9649122807017544,Bad correct:,20/26,Good correct:,145/145
895698,Test group:2,Total correct:,0.9590643274853801,Bad correct:,20/26,Good correct:,144/145
897237,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
898776,Test group:4,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
900315,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
901854,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
903393,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
904932,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
906471,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
908010,Test group:10,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
909549,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
911088,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
912627,Test group:3,Total correct:,0.9707602339181286,Bad correct:,23/26,Good correct:,143/145
914166,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
915705,Test group:5,Total correct:,0.9824561403508771,Bad correct:,23/26,Good correct:,145/145
917244,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
918783,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
920322,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
921861,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
923400,Test group:10,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
924939,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
926478,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
928017,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
929556,Test group:4,Total correct:,0.9649122807017544,Bad correct:,25/26,Good correct:,140/145
931095,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
932634,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
934173,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
935712,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
937251,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
938790,Test group:10,Total correct:,0.9239766081871345,Bad correct:,23/26,Good correct:,135/145
940329,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
941868,Test group:2,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
943407,Test group:3,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
944946,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
946485,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
948024,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
949563,Test group:7,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
951102,Test group:8,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
952641,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
954180,Test group:10,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
955719,Test group:1,Total correct:,0.9532163742690059,Bad correct:,22/26,Good correct:,141/145
957258,Test group:2,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
958797,Test group:3,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
960336,Test group:4,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
961875,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
963414,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
964953,Test group:7,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
966492,Test group:8,Total correct:,0.9766081871345029,Bad correct:,26/26,Good correct:,141/145
968031,Test group:9,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
969570,Test group:10,Total correct:,0.9649122807017544,Bad correct:,23/26,Good correct:,142/145
971109,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
972648,Test group:2,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
974187,Test group:3,Total correct:,0.935672514619883,Bad correct:,21/26,Good correct:,139/145
975726,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
977265,Test group:5,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
978804,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
980343,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
981882,Test group:8,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
983421,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
984960,Test group:10,Total correct:,0.9590643274853801,Bad correct:,21/26,Good correct:,143/145
986499,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
988038,Test group:2,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
989577,Test group:3,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
991116,Test group:4,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
992655,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
994194,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
995733,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
997272,Test group:8,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
998811,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
1000350,Test group:10,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
1001889,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
1003428,Test group:2,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
1004967,Test group:3,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
1006506,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
1008045,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
1009584,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
1011123,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
1012662,Test group:8,Total correct:,0.9941520467836257,Bad correct:,25/26,Good correct:,145/145
1014201,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
1015740,Test group:10,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
1017279,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
1018818,Test group:2,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
1020357,Test group:3,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
1021896,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
1023435,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
1024974,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
1026513,Test group:7,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
1028052,Test group:8,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
1029591,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
1031130,Test group:10,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
1032669,Test group:1,Total correct:,0.9766081871345029,Bad correct:,22/26,Good correct:,145/145
1034208,Test group:2,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
1035747,Test group:3,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
1037286,Test group:4,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
1038825,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
1040364,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
1041903,Test group:7,Total correct:,0.9766081871345029,Bad correct:,24/26,Good correct:,143/145
1043442,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
1044981,Test group:9,Total correct:,0.9941520467836257,Bad correct:,26/26,Good correct:,144/145
1046520,Test group:10,Total correct:,0.9766081871345029,Bad correct:,23/26,Good correct:,144/145
1048059,Test group:1,Total correct:,0.9707602339181286,Bad correct:,22/26,Good correct:,144/145
1049598,Test group:2,Total correct:,0.9883040935672515,Bad correct:,25/26,Good correct:,144/145
1051137,Test group:3,Total correct:,0.9649122807017544,Bad correct:,21/26,Good correct:,144/145
1052676,Test group:4,Total correct:,0.9824561403508771,Bad correct:,25/26,Good correct:,143/145
1054215,Test group:5,Total correct:,0.9883040935672515,Bad correct:,24/26,Good correct:,145/145
1055754,Test group:6,Total correct:,1.0,Bad correct:,26/26,Good correct:,145/145
1057293,Test group:7,Total correct:,0.9824561403508771,Bad correct:,24/26,Good correct:,144/145
1058832,Test group:8,Total correct:,0.9766081871345029,Bad correct:,25/26,Good correct:,142/145
